Borough,Category,Cohort Year,Cohort,# Total Cohort,# Grads,% Grads,# Total Regents,% Total Regents of Cohort,% Total Regents of Grads,# Advanced Regents,% Advanced Regents of Cohort,% Advanced Regents of Grads,# Regents without Advanced,% Regents without Advanced of Cohort,% Regents without Advanced of Grads,# Local,% Local of Cohort,% Local of Grads,# Still Enrolled,% Still Enrolled,# Dropout,% Dropout,# SACC (IEP Diploma),% SACC (IEP Diploma) of Cohort,# TASC (GED),% TASC (GED) of Cohort
Manhattan,Hispanic,2013,4 year June,7125,4717,66.20350647,4344,60.96842194,92.09243011,869,12.19649124,18.42272568,3475,48.77193069,73.66970825,373,5.235087872,7.907568455,1643,23.05964851,665,9.333333015,32,0.4491228163,62,0.8701754212
Manhattan,Hispanic,2012,4 year June,7268,4827,66.41442108,4518,62.16290665,93.59851074,815,11.21353912,16.88419342,3703,50.94936752,76.71431732,309,4.251513481,6.401491642,1637,22.52338982,682,9.383599281,40,0.550357759,74,1.018161774
Manhattan,Hispanic,2018,5 year August,6977,5750,82.41364288,5720,81.98365784,99.47826385,1864,26.71635437,32.41739273,3856,55.26730728,67.06086731,30,0.4299842417,0.5217391253,292,4.18517971,801,11.48057938,48,0.687974751,83,1.189622998
Manhattan,Hispanic,2017,5 year August,7196,5928,82.37909698,5884,81.76764679,99.25775909,2162,30.04446983,36.47098541,3722,51.72317886,62.78677368,44,0.6114507914,0.7422401905,358,4.974986076,767,10.65869904,33,0.4585880935,103,1.431350708
Manhattan,Hispanic,2016,5 year August,7296,5855,80.24945068,5701,78.13870239,97.36976624,1750,23.98574638,29.88898468,3951,54.15296173,67.48078918,154,2.110745668,2.630230665,570,7.8125,698,9.566885948,31,0.4248903394,139,1.905153513
Manhattan,Hispanic,2015,5 year August,7156,5650,78.95471954,5095,71.1989975,90.17699432,1038,14.50531006,18.37168121,4057,56.69368362,71.80531311,555,7.755729675,9.823008537,496,6.931246281,824,11.51481247,51,0.7126886249,134,1.872554541
Manhattan,Hispanic,2014,5 year August,7307,5599,76.62515259,5003,68.46858978,89.35523987,982,13.43916798,17.53884697,4021,55.02942276,71.81639862,596,8.156561852,10.64475822,443,6.062679768,1076,14.72560596,76,1.040098548,113,1.546462297
Manhattan,Hispanic,2013,5 year August,7178,5388,75.06269073,4826,67.23321533,89.56941223,882,12.2875452,16.36971092,3944,54.94566727,73.1996994,562,7.829478741,10.43058681,597,8.317079544,1027,14.3076067,55,0.766230166,110,1.532460332
Manhattan,Hispanic,2012,5 year August,7282,5498,75.50123596,5043,69.25295258,91.72426605,819,11.2469101,14.89632607,4224,58.00604248,76.82793427,455,6.248283386,8.275736809,624,8.569074631,998,13.70502567,65,0.8926119208,93,1.277121663
Manhattan,Hispanic,2018,5 year June,6977,5716,81.92633057,5687,81.51068115,99.49265289,1864,26.71635437,32.61021805,3823,54.79432297,66.88243866,29,0.4156514406,0.5073478222,319,4.572165489,808,11.58090878,48,0.687974751,83,1.189622998
Manhattan,Hispanic,2017,5 year June,7196,5895,81.92050934,5853,81.33685303,99.28752899,2160,30.01667595,36.64122009,3693,51.32017899,62.6463089,42,0.5836575627,0.7124682069,386,5.364091396,772,10.72818279,33,0.4585880935,103,1.431350708
Manhattan,Hispanic,2016,5 year June,7296,5804,79.55043793,5651,77.45339966,97.36388397,1750,23.98574638,30.15161896,3901,53.46765518,67.21226501,153,2.097039461,2.636112928,617,8.456688881,702,9.621710777,31,0.4248903394,139,1.905153513
Manhattan,Hispanic,2015,5 year June,7156,5618,78.50754547,5065,70.77976227,90.1566391,1037,14.49133587,18.45852661,4028,56.28842926,71.69811249,553,7.727780819,9.843360901,518,7.23868084,834,11.65455532,51,0.7126886249,134,1.872554541
Manhattan,Hispanic,2014,5 year June,7307,5535,75.74928284,4957,67.83905792,89.55736542,982,13.43916798,17.74164391,3975,54.3998909,71.8157196,578,7.910223007,10.44263744,490,6.705898285,1093,14.95825958,76,1.040098548,113,1.546462297
Manhattan,Hispanic,2013,5 year June,7178,5335,74.32432556,4792,66.75954437,89.82192993,882,12.2875452,16.53233337,3910,54.47199631,73.28959656,543,7.564781189,10.17806911,649,9.04151535,1028,14.32153797,55,0.766230166,110,1.532460332
Manhattan,Hispanic,2012,5 year June,7282,5459,74.96566772,5015,68.86844635,91.86664581,819,11.2469101,15.00274754,4196,57.62153244,76.8638916,444,6.097226143,8.133358002,663,9.104641914,998,13.70502567,65,0.8926119208,93,1.277121663
Manhattan,Hispanic,2017,6 year June,7204,5983,83.05108643,5939,82.44030762,99.26457977,2163,30.02498627,36.15243149,3776,52.41532516,63.1121521,44,0.6107717752,0.7354170084,199,2.762354136,862,11.96557426,45,0.6246529818,109,1.513048291
Manhattan,Hispanic,2016,6 year June,7298,5958,81.63880157,5800,79.47383118,97.34810638,1750,23.97917175,29.37227249,4050,55.49465561,67.97583008,158,2.164976597,2.651896715,245,3.357084036,898,12.30474091,38,0.5206906199,155,2.123869658
Manhattan,Hispanic,2015,6 year June,7162,5783,80.74560547,5221,72.89862823,90.28186035,1039,14.50712109,17.96645355,4182,58.39151001,72.3154068,562,7.846970081,9.718139648,291,4.063110828,889,12.41273403,54,0.7539793253,144,2.010611534
Manhattan,Hispanic,2014,6 year June,7343,5763,78.48291016,5133,69.90331268,89.06819153000001,982,13.37328053,17.03973579,4151,56.5300293,72.02845764,630,8.57959938,10.93180656,253,3.445458174,1110,15.11643696,84,1.143946648,133,1.811248779
Manhattan,Hispanic,2013,6 year June,7197,5551,77.12935638,4936,68.58412933,88.9209137,882,12.25510597,15.88902855,4054,56.32902527,73.03188324,615,8.545227051,11.0790844,308,4.279561043,1175,16.32624626,57,0.7919966578,105,1.458941221
Manhattan,Hispanic,2012,6 year June,7298,5654,77.47328186,5149,70.55357361,91.06826782,819,11.22225285,14.48532009,4330,59.33132553,76.58294678,505,6.91970396,8.931729317,331,4.535489082,1129,15.46999168,75,1.027678847,106,1.452452779
Manhattan,Multi-Racial,2019,4 year August,298,271,90.93959808,270,90.60402679,99.6309967,92,30.8724823,33.94834137,178,59.73154449,65.68265533,1,0.3355704844,0.3690036833,15,5.033556938,9,3.020134211,2,0.6711409688,1,0.3355704844
Manhattan,Multi-Racial,2018,4 year August,441,409,92.74376678,406,92.06349182,99.26650238,219,49.65986252,53.54523087,187,42.4036293,45.72127151,3,0.6802721024,0.7334963083,27,6.122448921,4,0.9070294499,0,0.0,1,0.2267573625
Manhattan,Multi-Racial,2017,4 year August,353,325,92.06798553,321,90.93484497,98.7692337,141,39.94334412,43.38461685,180,50.99150085,55.38461685,4,1.133144498,1.230769277,21,5.949008465,6,1.699716687,0,0.0,1,0.2832861245
Manhattan,Multi-Racial,2016,4 year August,300,271,90.33333588,269,89.66666412,99.26199341,142,47.33333206,52.39852524,127,42.33333206,46.86346817,2,0.6666666865,0.7380073667,27,9.0,2,0.6666666865,0,0.0,0,0.0
Manhattan,Multi-Racial,2015,4 year August,301,256,85.04983521,252,83.72093201,98.4375,93,30.8970108,36.328125,159,52.8239212,62.109375,4,1.328903675,1.5625,29,9.634551048,15,4.983388901,0,0.0,1,0.3322259188
Manhattan,Multi-Racial,2014,4 year August,321,281,87.53894043,272,84.73519897,96.79714966,105,32.71028137,37.36654663,167,52.02492142,59.43060684,9,2.803738356,3.202847004,34,10.59189987,5,1.557632446,1,0.3115264773,0,0.0
Manhattan,Multi-Racial,2013,4 year August,236,210,88.98304749,207,87.71186066,98.57142639,80,33.89830399,38.09523773,127,53.81356049,60.47618866,3,1.271186471,1.428571463,12,5.084745884,14,5.932203293,0,0.0,0,0.0
Manhattan,Multi-Racial,2012,4 year August,219,201,91.78082275,197,89.95433807,98.00994873,65,29.68036461,32.33831024,132,60.27397156,65.67163849,4,1.826483965,1.99004972,12,5.479452133,6,2.739726067,0,0.0,0,0.0
Manhattan,Multi-Racial,2019,4 year June,298,267,89.59731293,266,89.26174164,99.62546539,92,30.8724823,34.45692825,174,58.38926315,65.16854095,1,0.3355704844,0.3745318353,19,6.375838757,9,3.020134211,2,0.6711409688,1,0.3355704844
Manhattan,Multi-Racial,2018,4 year June,441,401,90.92970276,398,90.24943542,99.2518692,216,48.97959137,53.86533737,182,41.26984024,45.38653183,3,0.6802721024,0.7481296659,35,7.936507702,4,0.9070294499,0,0.0,1,0.2267573625
Manhattan,Multi-Racial,2017,4 year June,353,321,90.93484497,317,89.80169678,98.75389099,140,39.66005707,43.6137085,177,50.14164352,55.14018631,4,1.133144498,1.246105909,25,7.082152843,6,1.699716687,0,0.0,1,0.2832861245
Manhattan,Multi-Racial,2016,4 year June,300,271,90.33333588,269,89.66666412,99.26199341,142,47.33333206,52.39852524,127,42.33333206,46.86346817,2,0.6666666865,0.7380073667,27,9.0,2,0.6666666865,0,0.0,0,0.0
Manhattan,Multi-Racial,2015,4 year June,301,251,83.38870239,247,82.05979919,98.40637207,93,30.8970108,37.05179214,154,51.16279221,61.35457993,4,1.328903675,1.593625546,34,11.295681,15,4.983388901,0,0.0,1,0.3322259188
Manhattan,Multi-Racial,2014,4 year June,321,269,83.80062103,261,81.30841064,97.02602386,105,32.71028137,39.03345871,156,48.59812927,57.99256516,8,2.492211819,2.973977804,46,14.33021832,5,1.557632446,1,0.3115264773,0,0.0
Manhattan,Multi-Racial,2013,4 year June,236,209,88.55931854,207,87.71186066,99.0430603,81,34.32203293,38.75598145,126,53.38983154,60.28708267,2,0.8474576473,0.9569377899,13,5.50847435,14,5.932203293,0,0.0,0,0.0
Manhattan,Multi-Racial,2012,4 year June,219,195,89.04109955,191,87.21461487,97.94871521,65,29.68036461,33.33333206,126,57.53424835,64.61538696,4,1.826483965,2.051282167,18,8.2191782,6,2.739726067,0,0.0,0,0.0
Manhattan,Multi-Racial,2018,5 year August,441,417,94.55782318,414,93.87754822,99.28057861,220,49.88661957,52.75779343,194,43.99092865,46.52278137,3,0.6802721024,0.7194244862,17,3.854875326,5,1.133786798,0,0.0,2,0.453514725
Manhattan,Multi-Racial,2017,5 year August,350,327,93.42857361,325,92.85713959,99.38838196,141,40.285713200000004,43.11926651,184,52.57143021,56.26911163,2,0.571428597,0.6116207838,12,3.428571463,9,2.571428537,0,0.0,2,0.571428597
Manhattan,Multi-Racial,2016,5 year August,300,278,92.66666412,276,92.0,99.28057861,142,47.33333206,51.07913589,134,44.66666794,48.2014389,2,0.6666666865,0.7194244862,18,6.0,4,1.333333373,0,0.0,0,0.0
Manhattan,Multi-Racial,2015,5 year August,305,261,85.57376862,256,83.93442535,98.08428955,93,30.49180412,35.63218307,163,53.44262314,62.45210648,5,1.639344215,1.91570878,26,8.524590492,16,5.245901585,1,0.327868849,1,0.327868849
Manhattan,Multi-Racial,2014,5 year August,316,286,90.5063324,276,87.34177399,96.50349426,105,33.22784805,36.71328735,171,54.11392593,59.79021072,10,3.16455698,3.496503592,20,6.32911396,9,2.848101377,0,0.0,1,0.3164556921
Manhattan,Multi-Racial,2013,5 year August,238,215,90.33613586,213,89.4957962,99.06977081,80,33.61344528,37.20930099,133,55.88235474,61.860466,2,0.840336144,0.9302325845,7,2.941176414,16,6.722689152,0,0.0,0,0.0
Manhattan,Multi-Racial,2012,5 year August,226,204,90.26548767,200,88.49557495,98.03921509,65,28.76106262,31.86274529,135,59.73451233,66.1764679,4,1.769911528,1.960784316,13,5.752212524,9,3.982300997,0,0.0,0,0.0
Manhattan,Multi-Racial,2018,5 year June,441,417,94.55782318,414,93.87754822,99.28057861,220,49.88661957,52.75779343,194,43.99092865,46.52278137,3,0.6802721024,0.7194244862,17,3.854875326,5,1.133786798,0,0.0,2,0.453514725
Manhattan,Multi-Racial,2017,5 year June,350,327,93.42857361,325,92.85713959,99.38838196,141,40.285713200000004,43.11926651,184,52.57143021,56.26911163,2,0.571428597,0.6116207838,12,3.428571463,9,2.571428537,0,0.0,2,0.571428597
Manhattan,Multi-Racial,2016,5 year June,300,278,92.66666412,276,92.0,99.28057861,142,47.33333206,51.07913589,134,44.66666794,48.2014389,2,0.6666666865,0.7194244862,18,6.0,4,1.333333373,0,0.0,0,0.0
Manhattan,Multi-Racial,2015,5 year June,305,260,85.24590302,255,83.60655975,98.07691956,93,30.49180412,35.76922989,162,53.11475372,62.30769348,5,1.639344215,1.923076868,27,8.852458954,16,5.245901585,1,0.327868849,1,0.327868849
Manhattan,Multi-Racial,2014,5 year June,316,285,90.18987274,275,87.02531433,96.4912262,105,33.22784805,36.84210587,170,53.79747009,59.64912415,10,3.16455698,3.508771896,21,6.645569801,9,2.848101377,0,0.0,1,0.3164556921
Manhattan,Multi-Racial,2013,5 year June,238,215,90.33613586,213,89.4957962,99.06977081,80,33.61344528,37.20930099,133,55.88235474,61.860466,2,0.840336144,0.9302325845,7,2.941176414,16,6.722689152,0,0.0,0,0.0
Manhattan,Multi-Racial,2012,5 year June,226,204,90.26548767,200,88.49557495,98.03921509,65,28.76106262,31.86274529,135,59.73451233,66.1764679,4,1.769911528,1.960784316,13,5.752212524,9,3.982300997,0,0.0,0,0.0
Manhattan,Multi-Racial,2017,6 year June,350,328,93.7142868,326,93.14286041,99.39024353,141,40.285713200000004,42.98780441,185,52.8571434,56.40243912,2,0.571428597,0.6097561121,10,2.8571429249999998,11,3.1428570750000002,0,0.0,1,0.2857142985
Manhattan,Multi-Racial,2016,6 year June,299,281,93.97993469,279,93.31103516,99.28825378,142,47.49163818,50.53380966,137,45.81939697,48.75444794,2,0.6688963175,0.711743772,7,2.341137171,9,3.010033369,2,0.6688963175,0,0.0
Manhattan,Multi-Racial,2015,6 year June,305,263,86.22950745,258,84.59016418,98.09886169,93,30.49180412,35.3612175,165,54.09836197,62.7376442,5,1.639344215,1.90114069,22,7.213114738,16,5.245901585,1,0.327868849,3,0.9836065769
Manhattan,Multi-Racial,2014,6 year June,315,289,91.74603271,278,88.25396729,96.19377136,105,33.33333206,36.33218002,173,54.92063522,59.86159134,11,3.492063522,3.806228399,16,5.079365253,9,2.8571429249999998,0,0.0,1,0.3174603283
Manhattan,Multi-Racial,2013,6 year June,238,217,91.1764679,215,90.33613586,99.07833862,80,33.61344528,36.86635971,135,56.72269058,62.21198273,2,0.840336144,0.9216589928,4,1.680672288,17,7.142857075,0,0.0,0,0.0
Manhattan,Multi-Racial,2012,6 year June,228,206,90.35087585,200,87.71929932,97.08737946,65,28.5087719,31.55339813,135,59.21052551,65.53398132,6,2.631578922,2.91262126,12,5.263157845,9,3.947368383,0,0.0,1,0.438596487
Manhattan,Native American,2019,4 year August,124,102,82.25806427,102,82.25806427,100.0,31,25.0,30.3921566,71,57.25806427,69.60784149,0,0.0,0.0,14,11.2903223,5,4.032258034,0,0.0,2,1.612903237
Manhattan,Native American,2018,4 year August,151,113,74.83443451,112,74.17218781,99.11504364,36,23.84105873,31.85840797,76,50.33112717,67.25663757,1,0.6622516513,0.8849557638,34,22.51655579,3,1.986755013,1,0.6622516513,0,0.0
Manhattan,Native American,2017,4 year August,117,99,84.61538696,98,83.76068115,98.98989868,34,29.05982971,34.34343338,64,54.70085526,64.64646149,1,0.8547008634,1.010100961,17,14.52991486,1,0.8547008634,0,0.0,0,0.0
Manhattan,Native American,2016,4 year August,95,73,76.84210205,73,76.84210205,100.0,33,34.73684311,45.20547867,40,42.10526276,54.79452133,0,0.0,0.0,13,13.68421078,9,9.473684311,0,0.0,0,0.0
Manhattan,Native American,2015,4 year August,79,62,78.48101044,58,73.41772461,93.54838562,11,13.92405033,17.74193573,47,59.49367142,75.80644989,4,5.063291073,6.451612949,13,16.45569611,4,5.063291073,0,0.0,0,0.0
Manhattan,Native American,2014,4 year August,66,34,51.51515198,32,48.48484802,94.11764526,8,12.12121201,23.52941132,24,36.36363602,70.58823395,2,3.030303001,5.882352829,21,31.81818199,9,13.63636398,0,0.0,2,3.030303001
Manhattan,Native American,2013,4 year August,77,45,58.44155884,42,54.54545593,93.33333588,9,11.68831158,20.0,33,42.8571434,73.33333588,3,3.896103859,6.666666508,23,29.87013054,7,9.090909004,1,1.298701286,1,1.298701286
Manhattan,Native American,2012,4 year August,81,52,64.19753265,50,61.72839355,96.15384674,11,13.58024693,21.15384674,39,48.14814758,75.0,2,2.469135761,3.846153736,17,20.98765373,10,12.34567928,0,0.0,2,2.469135761
Manhattan,Native American,2019,4 year June,124,97,78.22580719,97,78.22580719,100.0,30,24.1935482,30.92783546,67,54.03225708,69.07216644,0,0.0,0.0,19,15.32258034,5,4.032258034,0,0.0,2,1.612903237
Manhattan,Native American,2018,4 year June,151,108,71.5231781,107,70.86092377,99.07407379,36,23.84105873,33.33333206,71,47.01986694,65.74073792,1,0.6622516513,0.9259259105,39,25.8278141,3,1.986755013,1,0.6622516513,0,0.0
Manhattan,Native American,2017,4 year June,117,93,79.48718262,92,78.63247681,98.92472839,34,29.05982971,36.55913925,58,49.57265091,62.36559296,1,0.8547008634,1.075268865,23,19.6581192,1,0.8547008634,0,0.0,0,0.0
Manhattan,Native American,2016,4 year June,95,71,74.73683929,71,74.73683929,100.0,33,34.73684311,46.47887421,38,40.0,53.52112579,0,0.0,0.0,14,14.73684216,10,10.52631569,0,0.0,0,0.0
Manhattan,Native American,2015,4 year June,79,61,77.21518707,58,73.41772461,95.08197021,11,13.92405033,18.03278732,47,59.49367142,77.04917908,3,3.797468424,4.918032646,14,17.72151947,4,5.063291073,0,0.0,0,0.0
Manhattan,Native American,2014,4 year June,66,33,50.0,31,46.96969604,93.93939209,8,12.12121201,24.24242401,23,34.84848404,69.69696808,2,3.030303001,6.060606003,22,33.33333206,9,13.63636398,0,0.0,2,3.030303001
Manhattan,Native American,2013,4 year June,77,44,57.1428566,41,53.24675369,93.1818161,9,11.68831158,20.45454597,32,41.55844116,72.72727203,3,3.896103859,6.818181992,24,31.16883087,7,9.090909004,1,1.298701286,1,1.298701286
Manhattan,Native American,2012,4 year June,81,52,64.19753265,50,61.72839355,96.15384674,11,13.58024693,21.15384674,39,48.14814758,75.0,2,2.469135761,3.846153736,17,20.98765373,10,12.34567928,0,0.0,2,2.469135761
Manhattan,Native American,2018,5 year August,150,131,87.33333588,130,86.66666412,99.23664093,36,24.0,27.48091698,94,62.66666794,71.75572205,1,0.6666666865,0.7633587718,12,8.0,7,4.666666508,0,0.0,0,0.0
Manhattan,Native American,2017,5 year August,112,101,90.17857361,101,90.17857361,100.0,34,30.357143399999998,33.66336823,67,59.82143021,66.33663177,0,0.0,0.0,7,6.25,3,2.678571463,0,0.0,1,0.8928571343
Manhattan,Native American,2016,5 year August,97,79,81.44329834,79,81.44329834,100.0,33,34.02061844,41.77215195,46,47.4226799,58.22784805,0,0.0,0.0,7,7.216495037,10,10.30927753,0,0.0,1,1.030927777
Manhattan,Native American,2015,5 year August,83,64,77.10843658,60,72.28915405,93.75,11,13.2530117,17.1875,49,59.03614426,76.5625,4,4.819277287,6.25,10,12.04819298,8,9.638554573,0,0.0,1,1.204819322
Manhattan,Native American,2014,5 year August,69,44,63.768116,41,59.42028809,93.1818161,8,11.594203,18.18181801,33,47.82608795,75.0,3,4.347826004,6.818181992,9,13.04347801,15,21.73913002,0,0.0,1,1.449275374
Manhattan,Native American,2013,5 year August,91,59,64.83516693,54,59.3406601,91.52542114,9,9.890110016,15.25423717,45,49.45055008,76.27118683,5,5.494505405,8.474575996,9,9.890110016,18,19.78022003,3,3.296703339,2,2.197802305
Manhattan,Native American,2012,5 year August,89,68,76.40449524,63,70.78651428,92.64705658,11,12.35955048,16.1764698,52,58.42696762,76.47058868,5,5.617977619,7.352941036,6,6.741572857,13,14.60674191,1,1.123595476,1,1.123595476
Manhattan,Native American,2018,5 year June,150,131,87.33333588,130,86.66666412,99.23664093,36,24.0,27.48091698,94,62.66666794,71.75572205,1,0.6666666865,0.7633587718,12,8.0,7,4.666666508,0,0.0,0,0.0
Manhattan,Native American,2017,5 year June,112,101,90.17857361,101,90.17857361,100.0,34,30.357143399999998,33.66336823,67,59.82143021,66.33663177,0,0.0,0.0,7,6.25,3,2.678571463,0,0.0,1,0.8928571343
Manhattan,Native American,2016,5 year June,97,77,79.38144684,77,79.38144684,100.0,33,34.02061844,42.8571434,44,45.36082458,57.1428566,0,0.0,0.0,9,9.27835083,10,10.30927753,0,0.0,1,1.030927777
Manhattan,Native American,2015,5 year June,83,64,77.10843658,60,72.28915405,93.75,11,13.2530117,17.1875,49,59.03614426,76.5625,4,4.819277287,6.25,10,12.04819298,8,9.638554573,0,0.0,1,1.204819322
Manhattan,Native American,2014,5 year June,69,44,63.768116,41,59.42028809,93.1818161,8,11.594203,18.18181801,33,47.82608795,75.0,3,4.347826004,6.818181992,9,13.04347801,15,21.73913002,0,0.0,1,1.449275374
Manhattan,Native American,2013,5 year June,91,58,63.73626328,53,58.24175644,91.37931061,9,9.890110016,15.51724052,44,48.35165024,75.86206818,5,5.494505405,8.620689392,10,10.98901081,18,19.78022003,3,3.296703339,2,2.197802305
Manhattan,Native American,2012,5 year June,89,67,75.28089905,62,69.66291809,92.53731537,11,12.35955048,16.41790962,51,57.30337143,76.11940002,5,5.617977619,7.462686539,7,7.865168571,13,14.60674191,1,1.123595476,1,1.123595476
Manhattan,Native American,2017,6 year June,113,102,90.26548767,102,90.26548767,100.0,34,30.08849525,33.33333206,68,60.17699051,66.66666412,0,0.0,0.0,6,5.309734344,4,3.539823055,0,0.0,1,0.8849557638
Manhattan,Native American,2016,6 year June,98,80,81.63265228,80,81.63265228,100.0,33,33.67346954,41.25,47,47.95918274,58.75,0,0.0,0.0,4,4.081632614,13,13.26530647,0,0.0,1,1.020408154
Manhattan,Native American,2015,6 year June,87,64,73.56321716,60,68.96551514,93.75,11,12.64367771,17.1875,49,56.32183838,76.5625,4,4.597701073,6.25,10,11.49425316,11,12.64367771,0,0.0,2,2.2988505359999998
Manhattan,Native American,2014,6 year June,69,47,68.11594391,44,63.768116,93.61701965,8,11.594203,17.02127647,36,52.17391205,76.59574127,3,4.347826004,6.382978916,7,10.14492798,14,20.28985596,0,0.0,1,1.449275374
Manhattan,Native American,2013,6 year June,94,62,65.95744324,55,58.51063919,88.70967865,9,9.574467659,14.51612854,46,48.93616867,74.19355011,7,7.446808338,11.2903223,5,5.319149017,22,23.40425491,3,3.191489458,2,2.127659559
Manhattan,Native American,2012,6 year June,93,73,78.49462128,66,70.96774292,90.41095734,11,11.82795715,15.06849289,55,59.13978577,75.34246826,7,7.526881695,9.589040756,5,5.376344204,13,13.97849464,1,1.075268865,1,1.075268865
Manhattan,White,2019,4 year August,2255,2108,93.4811554,2106,93.39246368,99.90512085,1014,44.96673965,48.10246658,1092,48.42572021,51.80265808,2,0.0886917934,0.0948766619,109,4.833703041,35,1.55210638,1,0.0443458967,2,0.0886917934
Manhattan,White,2018,4 year August,2241,2042,91.12003326,2015,89.91521454,98.67776489,1130,50.42391968,55.33790588,885,39.49129868,43.33986282,27,1.204819322,1.322233081,150,6.693440437,38,1.695671558,3,0.1338688135,7,0.3123605549
Manhattan,White,2017,4 year August,2192,2009,91.65145874,1993,90.92153168,99.20358276,1055,48.12956238,52.51368713,938,42.7919693,46.68989563,16,0.7299270034,0.7964161038,142,6.478102207,33,1.505474448,1,0.0456204377,7,0.3193430603
Manhattan,White,2016,4 year August,2064,1878,90.9883728,1870,90.60077667,99.57401276,905,43.84690094,48.18956375,965,46.75387573,51.38445282,8,0.3875969052,0.4259850979,124,6.007751942,47,2.277131796,2,0.0968992263,13,0.6298449636
Manhattan,White,2015,4 year August,2055,1820,88.56447601,1789,87.05596161,98.29669952,785,38.19951248,43.13186646,1004,48.85644913,55.16483688,31,1.508515835,1.703296661,184,8.953771591,42,2.043795586,1,0.048661802,8,0.3892944157
Manhattan,White,2014,4 year August,1937,1714,88.48735046,1692,87.35157776,98.71645355,694,35.82860184,40.49008179,998,51.52297211,58.22637177,22,1.135776997,1.283547282,168,8.673206329,49,2.52968502,1,0.0516262278,5,0.2581311166
Manhattan,White,2013,4 year August,1853,1588,85.6988678,1564,84.40367126,98.48866272,697,37.61467743,43.8916893,867,46.78899002,54.59697723,24,1.29519701,1.511335015,190,10.25364304,68,3.669724703,1,0.0539665408,6,0.3237992525
Manhattan,White,2012,4 year August,1886,1637,86.79745483,1619,85.84305573,98.90042877,697,36.95652008,42.57788467,922,48.88653183,56.32254028,18,0.9544008374,1.09957242,197,10.44538689,44,2.332979918,4,0.2120890766,3,0.1590668112
Manhattan,White,2019,4 year June,2255,2081,92.28381348,2077,92.10643005,99.80778503,1008,44.70066452,48.4382515,1069,47.40576553,51.36953354,4,0.1773835868,0.1922152787,135,5.986696243,36,1.596452355,1,0.0443458967,2,0.0886917934
